Cordinates,Unnamed: 1,TEHSIL,District,STATE,merged_column,clean_coords,lat,lon,label,Exposure
,,PADHAR,MANDI,HIMACHAL PRADESH,"31.82190711, 76.9375","31.82190711, 76.9375",31.82190711,76.9375,2,At Risk
"30.5946445823, 77.2962",,NAHAN,SIRMAUR,HIMACHAL PRADESH,,"30.5946445823, 77.2962",30.5946445823,77.2962,2,At Risk
"31.4497771851, 77.6251",,NERMAND,KULLU,HIMACHAL PRADESH,,"31.4497771851, 77.6251",31.4497771851,77.6251,2,At Risk
"30.7600505904, 77.1569",,PACHHAD,SIRMAUR,HIMACHAL PRADESH,,"30.7600505904, 77.1569",30.7600505904,77.1569,2,At Risk
"32.1521699718, 77.168",,MANALI,KULLU,HIMACHAL PRADESH,,"32.1521699718, 77.168",32.1521699718,77.168,2,At Risk
"32.575623812, 75.9785",,DALHOUSIE,CHAMBA,HIMACHAL PRADESH,,"32.575623812, 75.9785",32.575623812,75.9785,2,At Risk
"30.85039135, 77.2373",,R AJGARH,SIRMAUR,HIMACHAL PRADESH,,"30.85039135, 77.2373",30.85039135,77.2373,2,At Risk
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.6957048, 76.9232","31.6957048, 76.9232",31.6957048,76.9232,2,At Risk
"31.6591847381, 77.3181",,BANJAR,KULLU,HIMACHAL PRADESH,,"31.6591847381, 77.3181",31.6591847381,77.3181,2,At Risk
"76.7971, 31.381275171",,BILASPUR,BILASPUR,HIMACHAL PRADESH,,"76.7971, 31.381275171",76.7971,31.381275171,2,At Risk
"31.6430931848, 76.5559",,HAMIRPUR,HAMIRPUR,HIMACHAL PRADESH,,"31.6430931848, 76.5559",31.6430931848,76.5559,2,At Risk
,,KOTLI,MANDI,HIMACHAL PRADESH,"31.7456542, 76.896","31.7456542, 76.896",31.7456542,76.896,2,At Risk
"31.0898364196, 77.2862",,THEOG,SHIMLA,HIMACHAL PRADESH,,"31.0898364196, 77.2862",31.0898364196,77.2862,2,At Risk
"30.6288189034, 77.6834",,KAMRAU,SIRMAUR,HIMACHAL PRADESH,,"30.6288189034, 77.6834",30.6288189034,77.6834,2,At Risk
