Cordinates,Unnamed: 1,TEHSIL,District,STATE,merged_column,clean_coords,lat,lon,label,Exposure
,,PADHAR,MANDI,HIMACHAL PRADESH,"31.87950766, 76.8862","31.87950766, 76.8862",31.87950766,76.8862,3,Highly Vulnerable
"31.18226472, 77.7208",,ROHRU,SHIMLA,HIMACHAL PRADESH,,"31.18226472, 77.7208",31.18226472,77.7208,3,Highly Vulnerable
"31.6201375616, 76.5895",,HAMIRPUR,HAMIRPUR,HIMACHAL PRADESH,,"31.6201375616, 76.5895",31.6201375616,76.5895,3,Highly Vulnerable
"32.166124504, 77.1755",,MANALI,KULLU,HIMACHAL PRADESH,,"32.166124504, 77.1755",32.166124504,77.1755,3,Highly Vulnerable
"32.7523846251, 75.9892",,SAL@NI,CHAMBA,HIMACHAL PRADESH,,"32.7523846251, 75.9892",32.7523846251,75.9892,3,Highly Vulnerable
"32.6163443932, 76.0886",,CHAMBA,CHAMBA,HIMACHAL PRADESH,,"32.6163443932, 76.0886",32.6163443932,76.0886,3,Highly Vulnerable
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.79866415, 77.0132","31.79866415, 77.0132",31.79866415,77.0132,3,Highly Vulnerable
"31.4019798647, 77.7983",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.4019798647, 77.7983",31.4019798647,77.7983,3,Highly Vulnerable
"32.5636485669, 75.9355",,DALHOUSIE,CHAMBA,HIMACHAL PRADESH,,"32.5636485669, 75.9355",32.5636485669,75.9355,3,Highly Vulnerable
"30.9698589274, 77.0189",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.9698589274, 77.0189",30.9698589274,77.0189,3,Highly Vulnerable
"76.7722, 31.367056299",,BILASPUR,BILASPUR,HIMACHAL PRADESH,,"76.7722, 31.367056299",76.7722,31.367056299,3,Highly Vulnerable
"30.61309185, 77.4906",,RENUKA,SIRMAUR,HIMACHAL PRADESH,,"30.61309185, 77.4906",30.61309185,77.4906,3,Highly Vulnerable
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.68827687, 77.0561","31.68827687, 77.0561",31.68827687,77.0561,3,Highly Vulnerable
"32.1605988188, 76.342",,DHARMSHALA,KANGRA,HIMACHAL PRADESH,,"32.1605988188, 76.342",32.1605988188,76.342,3,Highly Vulnerable
"32.6184428558, 76.0186",,CHAMBA,CHAMBA,HIMACHAL PRADESH,,"32.6184428558, 76.0186",32.6184428558,76.0186,3,Highly Vulnerable
"31.2281952625, 77.0163",,SUNI,SHIMLA,HIMACHAL PRADESH,,"31.2281952625, 77.0163",31.2281952625,77.0163,3,Highly Vulnerable
"31.5207561791, 78.1394",,NICHAR,KINNAUR,HIMACHAL PRADESH,,"31.5207561791, 78.1394",31.5207561791,78.1394,3,Highly Vulnerable
"30.8901340548, 77.346",,R AJGARH,SIRMAUR,HIMACHAL PRADESH,,"30.8901340548, 77.346",30.8901340548,77.346,3,Highly Vulnerable
"32.1140193418, 76.1635",,HARCHAKIAN,KANGRA,HIMACHAL PRADESH,,"32.1140193418, 76.1635",32.1140193418,76.1635,3,Highly Vulnerable
"31.1650642129, 77.7485",,ROHRU,SHIMLA,HIMACHAL PRADESH,,"31.1650642129, 77.7485",31.1650642129,77.7485,3,Highly Vulnerable
,,JOGINDAR NAGAR,MANDI,HIMACHAL PRADESH,"31.9640715, 76.7442","31.9640715, 76.7442",31.9640715,76.7442,3,Highly Vulnerable
"30.8928243976, 77.0371",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.8928243976, 77.0371",30.8928243976,77.0371,3,Highly Vulnerable
"32.5671833825, 76.1188",,CHAMBA,CHAMBA,HIMACHAL PRADESH,,"32.5671833825, 76.1188",32.5671833825,76.1188,3,Highly Vulnerable
"31.0692962995, 77.1591",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.0692962995, 77.1591",31.0692962995,77.1591,3,Highly Vulnerable
"31.3412608495, 77.4701",,KUMHARSAIN,SHIMLA,HIMACHAL PRADESH,,"31.3412608495, 77.4701",31.3412608495,77.4701,3,Highly Vulnerable
"30.9048835852, 77.0232",,KASAULI,SOLAN,HIMACHAL PRADESH,,"30.9048835852, 77.0232",30.9048835852,77.0232,3,Highly Vulnerable
"31.4608738978, 77.6497",,NERMAND,KULLU,HIMACHAL PRADESH,,"31.4608738978, 77.6497",31.4608738978,77.6497,3,Highly Vulnerable
"31.2437268542, 77.3222",,SUNI,SHIMLA,HIMACHAL PRADESH,,"31.2437268542, 77.3222",31.2437268542,77.3222,3,Highly Vulnerable
"32.286068328, 76.203",,SHAHPUR,KANGRA,HIMACHAL PRADESH,,"32.286068328, 76.203",32.286068328,76.203,3,Highly Vulnerable
"31.6256531119, 77.4378",,BANJAR,KULLU,HIMACHAL PRADESH,,"31.6256531119, 77.4378",31.6256531119,77.4378,3,Highly Vulnerable
"30.7514052944, 77.3203",,R AJGARH,SIRMAUR,HIMACHAL PRADESH,,"30.7514052944, 77.3203",30.7514052944,77.3203,3,Highly Vulnerable
"31.9345192483, 77.0635",,KULLU,KULLU,HIMACHAL PRADESH,,"31.9345192483, 77.0635",31.9345192483,77.0635,3,Highly Vulnerable
"31.9811056795, 77.128",,KULLU,KULLU,HIMACHAL PRADESH,,"31.9811056795, 77.128",31.9811056795,77.128,3,Highly Vulnerable
,,KOTLI,MANDI,HIMACHAL PRADESH,"31.78971051, 76.8828","31.78971051, 76.8828",31.78971051,76.8828,3,Highly Vulnerable
"30.7892737655, 77.2923",,R AJGARH,SIRMAUR,HIMACHAL PRADESH,,"30.7892737655, 77.2923",30.7892737655,77.2923,3,Highly Vulnerable
"31.2184483615, 77.8016",,ROHRU,SHIMLA,HIMACHAL PRADESH,,"31.2184483615, 77.8016",31.2184483615,77.8016,3,Highly Vulnerable
"31.4603121803, 77.4096",,ANI,KULLU,HIMACHAL PRADESH,,"31.4603121803, 77.4096",31.4603121803,77.4096,3,Highly Vulnerable
"32.0290663567, 76.2466",,KANGRA,KANGRA,HIMACHAL PRADESH,,"32.0290663567, 76.2466",32.0290663567,76.2466,3,Highly Vulnerable
"32.2124063298, 76.268",,SHAHPUR,KANGRA,HIMACHAL PRADESH,,"32.2124063298, 76.268",32.2124063298,76.268,3,Highly Vulnerable
"31.4798539271, 76.2734",,UNA,UNA,HIMACHAL PRADESH,,"31.4798539271, 76.2734",31.4798539271,76.2734,3,Highly Vulnerable
"32.0940019182, 76.5288",,PALAMPUR,KANGRA,HIMACHAL PRADESH,,"32.0940019182, 76.5288",32.0940019182,76.5288,3,Highly Vulnerable
"31.8647661617, 76.2017",,DERA GOPIPUR,KANGRA,HIMACHAL PRADESH,,"31.8647661617, 76.2017",31.8647661617,76.2017,3,Highly Vulnerable
"31.216771045, 77.0148",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.216771045, 77.0148",31.216771045,77.0148,3,Highly Vulnerable
"76.8065, 31.376501292",,BILASPUR,BILASPUR,HIMACHAL PRADESH,,"76.8065, 31.376501292",76.8065,31.376501292,3,Highly Vulnerable
,,JOGINDAR NAGAR,MANDI,HIMACHAL PRADESH,"31.88399465, 76.7272","31.88399465, 76.7272",31.88399465,76.7272,3,Highly Vulnerable
"31.1731901829, 77.7352",,ROHRU,SHIMLA,HIMACHAL PRADESH,,"31.1731901829, 77.7352",31.1731901829,77.7352,3,Highly Vulnerable
"31.0999549888, 77.2048",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.0999549888, 77.2048",31.0999549888,77.2048,3,Highly Vulnerable
"32.6085322046, 76.2264",,CHAMBA,CHAMBA,HIMACHAL PRADESH,,"32.6085322046, 76.2264",32.6085322046,76.2264,3,Highly Vulnerable
"30.5520596424, 77.7395",,PAONTA SAHIB,SIRMAUR,HIMACHAL PRADESH,,"30.5520596424, 77.7395",30.5520596424,77.7395,3,Highly Vulnerable
,,AUT,MANDI,HIMACHAL PRADESH,"31.73113322, 77.2049","31.73113322, 77.2049",31.73113322,77.2049,3,Highly Vulnerable
"76.6651, 31.4454926772",,GHURMW|N,BILASPUR,HIMACHAL PRADESH,,"76.6651, 31.4454926772",76.6651,31.4454926772,3,Highly Vulnerable
"30.5681208043, 77.3329",,NAHAN,SIRMAUR,HIMACHAL PRADESH,,"30.5681208043, 77.3329",30.5681208043,77.3329,3,Highly Vulnerable
"31.0011060734, 77.4581",,THEOG,SHIMLA,HIMACHAL PRADESH,,"31.0011060734, 77.4581",31.0011060734,77.4581,3,Highly Vulnerable
"31.2155425795, 77.6256",,ROHRU,SHIMLA,HIMACHAL PRADESH,,"31.2155425795, 77.6256",31.2155425795,77.6256,3,Highly Vulnerable
,,KOTLI,MANDI,HIMACHAL PRADESH,"31.82139423, 76.8446","31.82139423, 76.8446",31.82139423,76.8446,3,Highly Vulnerable
"31.1987593705, 77.4453",,THEOG,SHIMLA,HIMACHAL PRADESH,,"31.1987593705, 77.4453",31.1987593705,77.4453,3,Highly Vulnerable
"31.1314677587, 77.7462",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.1314677587, 77.7462",31.1314677587,77.7462,3,Highly Vulnerable
"32.2292945922, 76.1489",,SIHUNTA,CHAMBA,HIMACHAL PRADESH,,"32.2292945922, 76.1489",32.2292945922,76.1489,3,Highly Vulnerable
"30.9694910088, 77.1082",,KANDAGHAT,SOLAN,HIMACHAL PRADESH,,"30.9694910088, 77.1082",30.9694910088,77.1082,3,Highly Vulnerable
"31.0783494076, 77.8048",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.0783494076, 77.8048",31.0783494076,77.8048,3,Highly Vulnerable
"31.1056486801, 77.7502",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.1056486801, 77.7502",31.1056486801,77.7502,3,Highly Vulnerable
"31.0313355164, 77.066",,KANDAGHAT,SOLAN,HIMACHAL PRADESH,,"31.0313355164, 77.066",31.0313355164,77.066,3,Highly Vulnerable
,,CHACHYOT,MANDI,HIMACHAL PRADESH,"31.65943289, 77.0548","31.65943289, 77.0548",31.65943289,77.0548,3,Highly Vulnerable
"32.2863161247, 76.2112",,SHAHPUR,KANGRA,HIMACHAL PRADESH,,"32.2863161247, 76.2112",32.2863161247,76.2112,3,Highly Vulnerable
"30.8463845468, 76.958",,KASAULI,SOLAN,HIMACHAL PRADESH,,"30.8463845468, 76.958",30.8463845468,76.958,3,Highly Vulnerable
"32.470352261, 75.9769",,BHATTIYAT,CHAMBA,HIMACHAL PRADESH,,"32.470352261, 75.9769",32.470352261,75.9769,3,Highly Vulnerable
,,SUNDAR NAGAR,MANDI,HIMACHAL PRADESH,"31.54439958, 76.8968","31.54439958, 76.8968",31.54439958,76.8968,3,Highly Vulnerable
"30.8465497514, 77.1473",,PACHHAD,SIRMAUR,HIMACHAL PRADESH,,"30.8465497514, 77.1473",30.8465497514,77.1473,3,Highly Vulnerable
"31.1956500551, 76.853",,ARKI,SOLAN,HIMACHAL PRADESH,,"31.1956500551, 76.853",31.1956500551,76.853,3,Highly Vulnerable
"76.8363, 31.4188668371",,BILASPUR,BILASPUR,HIMACHAL PRADESH,,"76.8363, 31.4188668371",76.8363,31.4188668371,3,Highly Vulnerable
"31.1663089395, 77.6936",,ROHRU,SHIMLA,HIMACHAL PRADESH,,"31.1663089395, 77.6936",31.1663089395,77.6936,3,Highly Vulnerable
"32.4498221917, 76.3537",,CHAMBA,CHAMBA,HIMACHAL PRADESH,,"32.4498221917, 76.3537",32.4498221917,76.3537,3,Highly Vulnerable
"30.9105352018, 77.0546",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.9105352018, 77.0546",30.9105352018,77.0546,3,Highly Vulnerable
"31.4572802594, 77.5466",,NERMAND,KULLU,HIMACHAL PRADESH,,"31.4572802594, 77.5466",31.4572802594,77.5466,3,Highly Vulnerable
"31.1183258882, 77.2175",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.1183258882, 77.2175",31.1183258882,77.2175,3,Highly Vulnerable
"31.5299406019, 77.571",,NERMAND,KULLU,HIMACHAL PRADESH,,"31.5299406019, 77.571",31.5299406019,77.571,3,Highly Vulnerable
"31.5221068873, 78.1402",,NICHAR,KINNAUR,HIMACHAL PRADESH,,"31.5221068873, 78.1402",31.5221068873,78.1402,3,Highly Vulnerable
"32.1960975254, 76.3764",,DHARMSHALA,KANGRA,HIMACHAL PRADESH,,"32.1960975254, 76.3764",32.1960975254,76.3764,3,Highly Vulnerable
"31.6194826358, 76.5851",,HAMIRPUR,HAMIRPUR,HIMACHAL PRADESH,,"31.6194826358, 76.5851",31.6194826358,76.5851,3,Highly Vulnerable
"32.7580296478, 75.9804",,SAL@NI,CHAMBA,HIMACHAL PRADESH,,"32.7580296478, 75.9804",32.7580296478,75.9804,3,Highly Vulnerable
"31.2432014121, 77.6624",,ROHRU,SHIMLA,HIMACHAL PRADESH,,"31.2432014121, 77.6624",31.2432014121,77.6624,3,Highly Vulnerable
"31.2430486653, 76.9147",,ARKI,SOLAN,HIMACHAL PRADESH,,"31.2430486653, 76.9147",31.2430486653,76.9147,3,Highly Vulnerable
,,SARKAGHAT,MANDI,HIMACHAL PRADESH,"31.72610828, 76.7656","31.72610828, 76.7656",31.72610828,76.7656,3,Highly Vulnerable
"31.4365068003, 77.418",,ANI,KULLU,HIMACHAL PRADESH,,"31.4365068003, 77.418",31.4365068003,77.418,3,Highly Vulnerable
,,BALH,MANDI,HIMACHAL PRADESH,"31.55322197, 76.826","31.55322197, 76.826",31.55322197,76.826,3,Highly Vulnerable
"30.9535112937, 76.9983",,KASAULI,SOLAN,HIMACHAL PRADESH,,"30.9535112937, 76.9983",30.9535112937,76.9983,3,Highly Vulnerable
"31.4554927853, 77.6371",,NERMAND,KULLU,HIMACHAL PRADESH,,"31.4554927853, 77.6371",31.4554927853,77.6371,3,Highly Vulnerable
"31.5047949026, 77.673",,NERMAND,KULLU,HIMACHAL PRADESH,,"31.5047949026, 77.673",31.5047949026,77.673,3,Highly Vulnerable
"30.9270639813, 77.6776",,NERUA,SHIMLA,HIMACHAL PRADESH,,"30.9270639813, 77.6776",30.9270639813,77.6776,3,Highly Vulnerable
"31.1066233825, 77.8243",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.1066233825, 77.8243",31.1066233825,77.8243,3,Highly Vulnerable
"76.7772, 31.3731304245",,BILASPUR,BILASPUR,HIMACHAL PRADESH,,"76.7772, 31.3731304245",76.7772,31.3731304245,3,Highly Vulnerable
"76.8158, 31.2321736422",,NAMHOL,BILASPUR,HIMACHAL PRADESH,,"76.8158, 31.2321736422",76.8158,31.2321736422,3,Highly Vulnerable
"32.2946553481, 76.234",,SHAHPUR,KANGRA,HIMACHAL PRADESH,,"32.2946553481, 76.234",32.2946553481,76.234,3,Highly Vulnerable
"31.054785804, 77.3848",,THEOG,SHIMLA,HIMACHAL PRADESH,,"31.054785804, 77.3848",31.054785804,77.3848,3,Highly Vulnerable
"31.8182411947, 76.5867",,BAMSAN,HAMIRPUR,HIMACHAL PRADESH,,"31.8182411947, 76.5867",31.8182411947,76.5867,3,Highly Vulnerable
"30.9628450455, 76.8604",,BADDI,SOLAN,HIMACHAL PRADESH,,"30.9628450455, 76.8604",30.9628450455,76.8604,3,Highly Vulnerable
"31.051845755, 77.4043",,THEOG,SHIMLA,HIMACHAL PRADESH,,"31.051845755, 77.4043",31.051845755,77.4043,3,Highly Vulnerable
"31.5243322158, 78.1364",,NICHAR,KINNAUR,HIMACHAL PRADESH,,"31.5243322158, 78.1364",31.5243322158,78.1364,3,Highly Vulnerable
"30.8261128054, 76.9906",,KASAULI,SOLAN,HIMACHAL PRADESH,,"30.8261128054, 76.9906",30.8261128054,76.9906,3,Highly Vulnerable
"32.4893627922, 75.9128",,BHATTIYAT,CHAMBA,HIMACHAL PRADESH,,"32.4893627922, 75.9128",32.4893627922,75.9128,3,Highly Vulnerable
"31.2111011399, 77.1815",,SUNI,SHIMLA,HIMACHAL PRADESH,,"31.2111011399, 77.1815",31.2111011399,77.1815,3,Highly Vulnerable
"31.2425220215, 77.6508",,ROHRU,SHIMLA,HIMACHAL PRADESH,,"31.2425220215, 77.6508",31.2425220215,77.6508,3,Highly Vulnerable
"31.1784782934, 77.6806",,ROHRU,SHIMLA,HIMACHAL PRADESH,,"31.1784782934, 77.6806",31.1784782934,77.6806,3,Highly Vulnerable
"31.1921479216, 77.1616",,SUNI,SHIMLA,HIMACHAL PRADESH,,"31.1921479216, 77.1616",31.1921479216,77.1616,3,Highly Vulnerable
"31.125270442, 77.8132",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.125270442, 77.8132",31.125270442,77.8132,3,Highly Vulnerable
"31.1470795335, 76.8887",,ARKI,SOLAN,HIMACHAL PRADESH,,"31.1470795335, 76.8887",31.1470795335,76.8887,3,Highly Vulnerable
"32.0426257489, 76.8436",,MULTHAN,KANGRA,HIMACHAL PRADESH,,"32.0426257489, 76.8436",32.0426257489,76.8436,3,Highly Vulnerable
"30.7390501626, 77.2428",,PACHHAD,SIRMAUR,HIMACHAL PRADESH,,"30.7390501626, 77.2428",30.7390501626,77.2428,3,Highly Vulnerable
"31.1855498279, 77.4808",,KOTKHAI,SHIMLA,HIMACHAL PRADESH,,"31.1855498279, 77.4808",31.1855498279,77.4808,3,Highly Vulnerable
"31.3618726531, 77.6356",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.3618726531, 77.6356",31.3618726531,77.6356,3,Highly Vulnerable
"32.1816760846, 76.3996",,DHARMSHALA,KANGRA,HIMACHAL PRADESH,,"32.1816760846, 76.3996",32.1816760846,76.3996,3,Highly Vulnerable
"31.1013511411, 77.1994",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.1013511411, 77.1994",31.1013511411,77.1994,3,Highly Vulnerable
"31.5557657178, 77.9648",,NICHAR,KINNAUR,HIMACHAL PRADESH,,"31.5557657178, 77.9648",31.5557657178,77.9648,3,Highly Vulnerable
"31.5542296174, 77.9272",,NICHAR,KINNAUR,HIMACHAL PRADESH,,"31.5542296174, 77.9272",31.5542296174,77.9272,3,Highly Vulnerable
"30.9233860664, 77.1938",,KANDAGHAT,SOLAN,HIMACHAL PRADESH,,"30.9233860664, 77.1938",30.9233860664,77.1938,3,Highly Vulnerable
"32.4345777299, 76.0277",,BHATTIYAT,CHAMBA,HIMACHAL PRADESH,,"32.4345777299, 76.0277",32.4345777299,76.0277,3,Highly Vulnerable
"31.2549911417, 77.6968",,ROHRU,SHIMLA,HIMACHAL PRADESH,,"31.2549911417, 77.6968",31.2549911417,77.6968,3,Highly Vulnerable
"31.3384430481, 77.5053",,KUMHARSAIN,SHIMLA,HIMACHAL PRADESH,,"31.3384430481, 77.5053",31.3384430481,77.5053,3,Highly Vulnerable
"31.5198368016, 78.1237",,NICHAR,KINNAUR,HIMACHAL PRADESH,,"31.5198368016, 78.1237",31.5198368016,78.1237,3,Highly Vulnerable
,,AUT,MANDI,HIMACHAL PRADESH,"31.71375483, 77.2005","31.71375483, 77.2005",31.71375483,77.2005,3,Highly Vulnerable
"31.3097015179, 77.4529",,KUMHARSAIN,SHIMLA,HIMACHAL PRADESH,,"31.3097015179, 77.4529",31.3097015179,77.4529,3,Highly Vulnerable
"30.8766515759, 76.9927",,KASAULI,SOLAN,HIMACHAL PRADESH,,"30.8766515759, 76.9927",30.8766515759,76.9927,3,Highly Vulnerable
"32.0869971436, 76.2536",,KANGRA,KANGRA,HIMACHAL PRADESH,,"32.0869971436, 76.2536",32.0869971436,76.2536,3,Highly Vulnerable
"30.602045243, 77.4212",,DADAHU,SIRMAUR,HIMACHAL PRADESH,,"30.602045243, 77.4212",30.602045243,77.4212,3,Highly Vulnerable
"31.9890963302, 76.1524",,DERA GOPIPUR,KANGRA,HIMACHAL PRADESH,,"31.9890963302, 76.1524",31.9890963302,76.1524,3,Highly Vulnerable
"31.4616709435, 76.2816",,UNA,UNA,HIMACHAL PRADESH,,"31.4616709435, 76.2816",31.4616709435,76.2816,3,Highly Vulnerable
"32.2506039277, 76.1319",,SIHUNTA,CHAMBA,HIMACHAL PRADESH,,"32.2506039277, 76.1319",32.2506039277,76.1319,3,Highly Vulnerable
"30.9547979912, 77.3844",,RANHOT,SIRMAUR,HIMACHAL PRADESH,,"30.9547979912, 77.3844",30.9547979912,77.3844,3,Highly Vulnerable
"32.0633922563, 76.3555",,BAROH,KANGRA,HIMACHAL PRADESH,,"32.0633922563, 76.3555",32.0633922563,76.3555,3,Highly Vulnerable
"31.5142172274, 77.3953",,ANI,KULLU,HIMACHAL PRADESH,,"31.5142172274, 77.3953",31.5142172274,77.3953,3,Highly Vulnerable
"31.2453647251, 77.9253",,CHIRGAON,SHIMLA,HIMACHAL PRADESH,,"31.2453647251, 77.9253",31.2453647251,77.9253,3,Highly Vulnerable
"31.177636867, 76.9152",,ARKI,SOLAN,HIMACHAL PRADESH,,"31.177636867, 76.9152",31.177636867,76.9152,3,Highly Vulnerable
"31.1023249296, 77.1696",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.1023249296, 77.1696",31.1023249296,77.1696,3,Highly Vulnerable
"30.8452632374, 77.2788",,R AJGARH,SIRMAUR,HIMACHAL PRADESH,,"30.8452632374, 77.2788",30.8452632374,77.2788,3,Highly Vulnerable
,,SUNDAR NAGAR,MANDI,HIMACHAL PRADESH,"31.51090262, 76.9467","31.51090262, 76.9467",31.51090262,76.9467,3,Highly Vulnerable
"31.1433483203, 76.903",,ARKI,SOLAN,HIMACHAL PRADESH,,"31.1433483203, 76.903",31.1433483203,76.903,3,Highly Vulnerable
,,KOTLI,MANDI,HIMACHAL PRADESH,"31.7637209, 76.8696","31.7637209, 76.8696",31.7637209,76.8696,3,Highly Vulnerable
"31.0880799304, 77.1832",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.0880799304, 77.1832",31.0880799304,77.1832,3,Highly Vulnerable
"31.1067518869, 77.8243",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.1067518869, 77.8243",31.1067518869,77.8243,3,Highly Vulnerable
"30.9826700109, 77.7011",,NERUA,SHIMLA,HIMACHAL PRADESH,,"30.9826700109, 77.7011",30.9826700109,77.7011,3,Highly Vulnerable
"30.5677378015, 77.6162",,KAMRAU,SIRMAUR,HIMACHAL PRADESH,,"30.5677378015, 77.6162",30.5677378015,77.6162,3,Highly Vulnerable
"31.2873186272, 76.9225",,ARKI,SOLAN,HIMACHAL PRADESH,,"31.2873186272, 76.9225",31.2873186272,76.9225,3,Highly Vulnerable
"31.1355081198, 77.2269",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.1355081198, 77.2269",31.1355081198,77.2269,3,Highly Vulnerable
"31.0516281053, 77.4449",,THEOG,SHIMLA,HIMACHAL PRADESH,,"31.0516281053, 77.4449",31.0516281053,77.4449,3,Highly Vulnerable
,,DHARAMPUR,MANDI,HIMACHAL PRADESH,"31.76225649, 76.7661","31.76225649, 76.7661",31.76225649,76.7661,3,Highly Vulnerable
"30.9955111434, 77.425",,THEOG,SHIMLA,HIMACHAL PRADESH,,"30.9955111434, 77.425",30.9955111434,77.425,3,Highly Vulnerable
"31.1897213209, 76.9246",,ARKI,SOLAN,HIMACHAL PRADESH,,"31.1897213209, 76.9246",31.1897213209,76.9246,3,Highly Vulnerable
"31.2868307934, 76.9434",,ARKI,SOLAN,HIMACHAL PRADESH,,"31.2868307934, 76.9434",31.2868307934,76.9434,3,Highly Vulnerable
"31.087684942, 77.1853",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.087684942, 77.1853",31.087684942,77.1853,3,Highly Vulnerable
"30.916172328, 76.9039",,BADDI,SOLAN,HIMACHAL PRADESH,,"30.916172328, 76.9039",30.916172328,76.9039,3,Highly Vulnerable
"32.0619648655, 76.0985",,JAWALI,KANGRA,HIMACHAL PRADESH,,"32.0619648655, 76.0985",32.0619648655,76.0985,3,Highly Vulnerable
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.72182701, 76.9368","31.72182701, 76.9368",31.72182701,76.9368,3,Highly Vulnerable
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.66043235, 77.2671","31.66043235, 77.2671",31.66043235,77.2671,3,Highly Vulnerable
"32.2002211644, 76.3288",,DHARMSHALA,KANGRA,HIMACHAL PRADESH,,"32.2002211644, 76.3288",32.2002211644,76.3288,3,Highly Vulnerable
,,BALH,MANDI,HIMACHAL PRADESH,"31.60888997, 76.8604","31.60888997, 76.8604",31.60888997,76.8604,3,Highly Vulnerable
"31.7533906951, 77.242",,SAINJ,KULLU,HIMACHAL PRADESH,,"31.7533906951, 77.242",31.7533906951,77.242,3,Highly Vulnerable
"31.0986711366, 77.7367",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.0986711366, 77.7367",31.0986711366,77.7367,3,Highly Vulnerable
"31.0987273594, 76.9685",,ARKI,SOLAN,HIMACHAL PRADESH,,"31.0987273594, 76.9685",31.0987273594,76.9685,3,Highly Vulnerable
"32.2210378388, 76.3182",,DHARMSHALA,KANGRA,HIMACHAL PRADESH,,"32.2210378388, 76.3182",32.2210378388,76.3182,3,Highly Vulnerable
"30.9325613741, 76.8786",,BADDI,SOLAN,HIMACHAL PRADESH,,"30.9325613741, 76.8786",30.9325613741,76.8786,3,Highly Vulnerable
"31.1380746648, 77.7206",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.1380746648, 77.7206",31.1380746648,77.7206,3,Highly Vulnerable
"31.5115276511, 78.1001",,NICHAR,KINNAUR,HIMACHAL PRADESH,,"31.5115276511, 78.1001",31.5115276511,78.1001,3,Highly Vulnerable
"31.0949024671, 77.1359",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.0949024671, 77.1359",31.0949024671,77.1359,3,Highly Vulnerable
"31.0620692669, 77.411",,THEOG,SHIMLA,HIMACHAL PRADESH,,"31.0620692669, 77.411",31.0620692669,77.411,3,Highly Vulnerable
"31.1333579778, 77.3682",,THEOG,SHIMLA,HIMACHAL PRADESH,,"31.1333579778, 77.3682",31.1333579778,77.3682,3,Highly Vulnerable
"31.511725523, 78.1668",,KALPA,KINNAUR,HIMACHAL PRADESH,,"31.511725523, 78.1668",31.511725523,78.1668,3,Highly Vulnerable
"31.4494598578, 77.6563",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.4494598578, 77.6563",31.4494598578,77.6563,3,Highly Vulnerable
"31.5173530293, 78.0757",,NICHAR,KINNAUR,HIMACHAL PRADESH,,"31.5173530293, 78.0757",31.5173530293,78.0757,3,Highly Vulnerable
"31.0311673979, 77.3701",,THEOG,SHIMLA,HIMACHAL PRADESH,,"31.0311673979, 77.3701",31.0311673979,77.3701,3,Highly Vulnerable
"31.5043240084, 77.4079",,ANI,KULLU,HIMACHAL PRADESH,,"31.5043240084, 77.4079",31.5043240084,77.4079,3,Highly Vulnerable
"30.9696158497, 76.9968",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.9696158497, 76.9968",30.9696158497,76.9968,3,Highly Vulnerable
"31.0763773131, 77.1847",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.0763773131, 77.1847",31.0763773131,77.1847,3,Highly Vulnerable
"32.412288746, 76.0413",,BHATTIYAT,CHAMBA,HIMACHAL PRADESH,,"32.412288746, 76.0413",32.412288746,76.0413,3,Highly Vulnerable
"30.9213986867, 77.7093",,NERUA,SHIMLA,HIMACHAL PRADESH,,"30.9213986867, 77.7093",30.9213986867,77.7093,3,Highly Vulnerable
"31.0668024082, 77.164",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.0668024082, 77.164",31.0668024082,77.164,3,Highly Vulnerable
,,PADHAR,MANDI,HIMACHAL PRADESH,"32.04514117, 76.8499","32.04514117, 76.8499",32.04514117,76.8499,3,Highly Vulnerable
